name,gate_name,n,initial_state_number,construction_time,simulation_time,precision,abs_error,euclid_error
rec,Y,8,29,289,491,7,1.1923436e-07,1.3044797e-07
rec,Z,8,29,284,479,6,2.4575624e-07,2.5688976e-07
rec,Rx,8,29,301,486,7,1.1920929e-07,1.3227813e-07
rec,Ry,8,29,318,491,7,1.1920929e-07,1.3227813e-07
rec,Rz,8,29,289,480,7,8.940697e-08,1.08737645e-07
rec,X^(1/2),8,30,282,484,6,1.821231e-07,2.5813983e-07
rec,X^(1/4),8,30,296,487,6,2.2695443e-07,3.0778747e-07
rec,X^(1/8),8,30,291,479,6,2.3841858e-07,3.111868e-07
rec,H,8,30,292,480,6,2.3841875e-07,3.294857e-07
rec,X,8,30,287,493,7,1.1923436e-07,1.4116802e-07
rec,Y,8,30,287,488,7,1.1923436e-07,1.4116802e-07
rec,Z,8,30,319,488,7,5.9604645e-08,7.107401e-08
rec,Rx,8,30,295,487,6,2.0154037e-07,2.3690397e-07
rec,Ry,8,30,287,482,6,2.0154037e-07,2.3690397e-07
rec,Rz,8,30,281,485,6,2.1490757e-07,2.6130195e-07
rec,X^(1/2),8,31,288,480,6,1.821231e-07,2.5813983e-07
rec,X^(1/4),8,31,288,513,6,2.2695443e-07,3.0778747e-07
rec,X^(1/8),8,31,288,480,6,2.3841858e-07,3.111868e-07
rec,H,8,31,289,512,6,3.7865752e-07,3.9256975e-07
rec,X,8,31,287,481,7,1.1923436e-07,1.4116802e-07
rec,Y,8,31,286,486,7,1.1923436e-07,1.4116802e-07
rec,Z,8,31,288,487,6,2.4575624e-07,2.4974037e-07
rec,Rx,8,31,289,486,6,2.0154037e-07,2.3690397e-07
rec,Ry,8,31,283,478,6,2.0154037e-07,2.3690397e-07
rec,Rz,8,31,293,487,7,8.940697e-08,1.1151008e-07
rec,X^(1/2),8,32,316,497,6,4.288455e-07,4.4211043e-07
rec,X^(1/4),8,32,318,492,6,4.482749e-07,4.6564358e-07
rec,X^(1/8),8,32,299,489,6,4.5006684e-07,4.673976e-07
rec,H,8,32,290,484,6,4.196205e-07,4.332382e-07
rec,X,8,32,301,484,6,4.500669e-07,4.6520555e-07
rec,Y,8,32,292,485,6,4.500669e-07,4.6520555e-07
rec,Z,8,32,303,494,6,4.339923e-07,4.5330967e-07
rec,Rx,8,32,284,497,6,4.339923e-07,4.5333036e-07
rec,Ry,8,32,286,478,6,4.339923e-07,4.5333036e-07
rec,Rz,8,32,310,490,6,4.339923e-07,4.535376e-07
rec,X^(1/2),8,33,296,501,6,4.288455e-07,4.4211043e-07
rec,X^(1/4),8,33,298,520,6,4.482749e-07,4.6564358e-07
rec,X^(1/8),8,33,289,506,6,4.5006684e-07,4.673976e-07
rec,H,8,33,352,487,6,4.7121608e-07,4.842306e-07
rec,X,8,33,289,500,6,4.500669e-07,4.6520555e-07
rec,Y,8,33,294,483,6,4.500669e-07,4.6520555e-07
rec,Z,8,33,326,480,6,4.436068e-07,5.7852606e-07
rec,Rx,8,33,294,493,6,4.339923e-07,4.5333036e-07
rec,Ry,8,33,289,486,6,4.339923e-07,4.5333036e-07
rec,Rz,8,33,297,487,6,4.482749e-07,4.6562926e-07
rec,X^(1/2),8,34,287,491,6,3.2175817e-07,3.4174408e-07
rec,X^(1/4),8,34,293,480,6,3.332001e-07,4.2709118e-07
rec,X^(1/8),8,34,288,497,6,2.3841858e-07,2.667181e-07
rec,H,8,34,295,483,6,3.5583832e-07,3.865558e-07
rec,X,8,34,319,488,6,4.883968e-07,6.132508e-07
rec,Y,8,34,294,485,6,4.883968e-07,6.132508e-07
rec,Z,8,34,294,492,6,4.339923e-07,4.5330967e-07
rec,Rx,8,34,296,489,6,3.846261e-07,4.6615668e-07
rec,Ry,8,34,288,488,6,3.846261e-07,4.6615668e-07
rec,Rz,8,34,304,494,6,4.500669e-07,4.6889986e-07
rec,X^(1/2),8,35,289,494,6,3.2175817e-07,3.4174408e-07
rec,X^(1/4),8,35,295,509,6,3.332001e-07,4.2709118e-07
rec,X^(1/8),8,35,288,488,6,2.3841858e-07,2.667181e-07
rec,H,8,35,283,481,6,4.7121608e-07,4.9725935e-07
rec,X,8,35,294,492,6,4.883968e-07,6.132508e-07
rec,Y,8,35,302,490,6,4.883968e-07,6.132508e-07
rec,Z,8,35,286,482,6,4.3392836e-07,4.4435728e-07
rec,Rx,8,35,283,489,6,3.846261e-07,4.6615668e-07
rec,Ry,8,35,279,483,6,3.846261e-07,4.6615668e-07
rec,Rz,8,35,304,482,6,4.3348038e-07,4.5299566e-07
rec,X^(1/2),8,36,290,486,6,2.7476383e-07,3.96776e-07
rec,X^(1/4),8,36,287,486,6,3.129244e-07,4.1877638e-07
rec,X^(1/8),8,36,289,482,6,3.418347e-07,3.5237892e-07
rec,H,8,36,290,488,6,3.1828895e-07,3.525964e-07
rec,X,8,36,289,484,6,3.4272676e-07,4.340045e-07
rec,Y,8,36,283,485,6,3.4272676e-07,4.340045e-07
rec,Z,8,36,290,509,6,3.8310768e-07,3.8926663e-07
rec,Rx,8,36,283,487,6,3.576279e-07,4.4260278e-07
rec,Ry,8,36,295,487,6,3.576279e-07,4.4260278e-07
rec,Rz,8,36,288,486,6,2.8749977e-07,2.9835041e-07
rec,X^(1/2),8,37,284,493,6,2.7476383e-07,3.96776e-07
rec,X^(1/4),8,37,289,486,6,3.129244e-07,4.1877638e-07
rec,X^(1/8),8,37,301,482,6,3.418347e-07,3.5237892e-07
rec,H,8,37,283,489,6,2.8204167e-07,3.8314045e-07
rec,X,8,37,313,480,6,3.4272676e-07,4.340045e-07
rec,Y,8,37,300,483,6,3.4272676e-07,4.340045e-07
rec,Z,8,37,292,487,6,4.4802712e-07,4.6384514e-07
rec,Rx,8,37,288,484,6,3.576279e-07,4.4260278e-07
rec,Ry,8,37,292,491,6,3.576279e-07,4.4260278e-07
rec,Rz,8,37,293,496,6,3.6010286e-07,3.9335947e-07
rec,X^(1/2),8,38,297,494,6,3.4183475e-07,4.3905408e-07
rec,X^(1/4),8,38,285,491,6,3.3320006e-07,4.36289e-07
rec,X^(1/8),8,38,318,492,6,3.3320006e-07,3.6433113e-07
rec,H,8,38,292,484,6,4.1086426e-07,4.4747364e-07
rec,X,8,38,292,493,6,3.769729e-07,4.7369986e-07
rec,Y,8,38,294,486,6,3.769729e-07,4.7369986e-07
rec,Z,8,38,314,484,6,3.8310768e-07,3.8926663e-07
rec,Rx,8,38,288,492,6,3.3320012e-07,4.2515936e-07
rec,Ry,8,38,291,488,6,3.3320012e-07,4.2515936e-07
rec,Rz,8,38,320,487,6,4.2670436e-07,5.8731524e-07
rec,X^(1/2),8,39,293,491,6,3.4183475e-07,4.3905408e-07
rec,X^(1/4),8,39,291,481,6,3.3320006e-07,4.36289e-07
rec,X^(1/8),8,39,301,500,6,3.3320006e-07,3.6433113e-07
rec,H,8,39,281,489,6,6.0642526e-07,6.749442e-07
rec,X,8,39,289,498,6,3.769729e-07,4.7369986e-07
rec,Y,8,39,288,487,6,3.769729e-07,4.7369986e-07
rec,Z,8,39,284,487,6,4.048758e-07,4.2378886e-07
rec,Rx,8,39,305,483,6,3.3320012e-07,4.2515936e-07
rec,Ry,8,39,282,484,6,3.3320012e-07,4.2515936e-07
rec,Rz,8,39,288,492,6,3.7726724e-07,4.658627e-07
rec,X^(1/2),8,40,292,492,6,1.8848645e-07,2.5556218e-07
rec,X^(1/4),8,40,292,486,6,1.8863366e-07,2.548736e-07
rec,X^(1/8),8,40,292,489,6,2.5636925e-07,2.7938097e-07
rec,H,8,40,297,476,6,2.3383433e-07,2.598894e-07
rec,X,8,40,302,500,6,2.5463117e-07,2.6815925e-07
rec,Y,8,40,283,493,6,2.5463117e-07,2.6815925e-07
rec,Z,8,40,301,477,6,2.5463115e-07,2.7979385e-07
rec,Rx,8,40,279,476,6,3.100731e-07,3.527155e-07
rec,Ry,8,40,284,476,6,3.100731e-07,3.527155e-07
rec,Rz,8,40,282,488,6,3.071953e-07,3.699327e-07
rec,X^(1/2),8,41,286,482,6,1.8848645e-07,2.5556218e-07
rec,X^(1/4),8,41,285,488,6,1.8863366e-07,2.548736e-07
rec,X^(1/8),8,41,308,487,6,2.5636925e-07,2.7938097e-07
rec,H,8,41,285,489,6,2.4073563e-07,2.9261795e-07
rec,X,8,41,294,488,6,2.5463117e-07,2.6815925e-07
rec,Y,8,41,290,481,6,2.5463117e-07,2.6815925e-07
rec,Z,8,41,289,488,6,2.686345e-07,3.1515603e-07
rec,Rx,8,41,283,508,6,3.100731e-07,3.527155e-07
rec,Ry,8,41,291,484,6,3.100731e-07,3.527155e-07
rec,Rz,8,41,292,500,6,2.2114548e-07,2.8033512e-07
rec,X^(1/2),8,42,287,489,6,4.6415383e-07,6.4579416e-07
rec,X^(1/4),8,42,282,478,6,3.77249e-07,5.2132333e-07
rec,X^(1/8),8,42,284,487,6,4.300013e-07,6.4705364e-07
rec,H,8,42,295,482,6,4.6766863e-07,5.171611e-07
rec,X,8,42,290,486,6,2.8115454e-07,3.6768108e-07
rec,Y,8,42,285,494,6,2.8115454e-07,3.6768108e-07
rec,Z,8,42,290,485,6,2.5463115e-07,2.7979385e-07
rec,Rx,8,42,316,497,6,3.960038e-07,4.7933645e-07
rec,Ry,8,42,292,491,6,3.960038e-07,4.7933645e-07
rec,Rz,8,42,305,485,6,3.846261e-07,4.706811e-07
rec,X^(1/2),8,43,300,496,6,4.6415383e-07,6.4579416e-07
rec,X^(1/4),8,43,291,481,6,3.77249e-07,5.2132333e-07
rec,X^(1/8),8,43,291,481,6,4.300013e-07,6.4705364e-07
rec,H,8,43,290,489,6,4.1086423e-07,5.0158053e-07
rec,X,8,43,290,482,6,2.8115454e-07,3.6768108e-07
rec,Y,8,43,314,486,6,2.8115454e-07,3.6768108e-07
rec,Z,8,43,291,487,6,2.5331974e-07,3.2888215e-07
rec,Rx,8,43,296,484,6,3.960038e-07,4.7933645e-07
rec,Ry,8,43,289,481,6,3.960038e-07,4.7933645e-07
rec,Rz,8,43,292,481,6,2.0336125e-07,3.0556464e-07
rec,X^(1/2),8,44,295,481,6,5.0509055e-07,6.7302966e-07
rec,X^(1/4),8,44,296,479,6,4.4229103e-07,5.133966e-07
rec,X^(1/8),8,44,318,485,6,5.4348396e-07,6.128248e-07
rec,H,8,44,288,481,6,4.5982821e-07,5.961082e-07
rec,X,8,44,298,487,6,4.2696448e-07,5.314936e-07
rec,Y,8,44,288,498,6,4.2696448e-07,5.314936e-07
rec,Z,8,44,292,485,6,4.0651776e-07,4.917665e-07
rec,Rx,8,44,283,488,6,4.4229094e-07,6.113566e-07
rec,Ry,8,44,293,486,6,4.4229094e-07,6.113566e-07
rec,Rz,8,44,298,488,6,4.0122603e-07,5.0448466e-07
rec,X^(1/2),8,45,315,492,6,5.0509055e-07,6.7302966e-07
rec,X^(1/4),8,45,300,482,6,4.4229103e-07,5.133966e-07
rec,X^(1/8),8,45,289,482,6,5.4348396e-07,6.128248e-07
rec,H,8,45,304,485,6,7.250686e-07,8.6728664e-07
rec,X,8,45,284,475,6,4.2696448e-07,5.314936e-07
rec,Y,8,45,281,490,6,4.2696448e-07,5.314936e-07
rec,Z,8,45,289,485,6,4.3603407e-07,6.064591e-07
rec,Rx,8,45,282,509,6,4.4229094e-07,6.113566e-07
rec,Ry,8,45,295,477,6,4.4229094e-07,6.113566e-07
rec,Rz,8,45,288,478,6,4.7683716e-07,6.778084e-07
rec,X^(1/2),8,46,294,479,6,4.081531e-07,5.545299e-07
rec,X^(1/4),8,46,283,497,6,3.4787115e-07,3.773634e-07
rec,X^(1/8),8,46,295,488,6,4.1409407e-07,5.7103335e-07
rec,H,8,46,298,482,6,3.9600374e-07,5.0907965e-07
rec,X,8,46,288,489,6,2.8932826e-07,4.011278e-07
rec,Y,8,46,316,485,6,2.8932826e-07,4.011278e-07
rec,Z,8,46,283,486,6,4.0651776e-07,4.917665e-07
rec,Rx,8,46,294,486,6,4.0343363e-07,4.1792077e-07
rec,Ry,8,46,295,483,6,4.0343363e-07,4.1792077e-07
rec,Rz,8,46,290,491,6,7.5394576e-07,8.694723e-07
rec,X^(1/2),8,47,282,481,6,4.081531e-07,5.545299e-07
rec,X^(1/4),8,47,294,487,6,3.4787115e-07,3.773634e-07
rec,X^(1/8),8,47,298,513,6,4.1409407e-07,5.7103335e-07
rec,H,8,47,293,485,6,3.8857473e-07,4.797841e-07
rec,X,8,47,285,484,6,2.8932826e-07,4.011278e-07
rec,Y,8,47,304,476,6,2.8932826e-07,4.011278e-07
rec,Z,8,47,282,486,6,4.7456163e-07,6.234285e-07
rec,Rx,8,47,285,483,6,4.0343363e-07,4.1792077e-07
rec,Ry,8,47,285,484,6,4.0343363e-07,4.1792077e-07
rec,Rz,8,47,282,492,6,3.8310768e-07,4.7578828e-07
rec,X^(1/2),8,48,307,481,6,3.8174517e-07,4.913509e-07
rec,X^(1/4),8,48,298,485,6,4.0541528e-07,5.2248555e-07
rec,X^(1/8),8,48,294,487,6,3.3717916e-07,4.084892e-07
rec,H,8,48,290,492,6,2.5649717e-07,3.786526e-07
rec,X,8,48,281,480,6,3.1704272e-07,4.613259e-07
rec,Y,8,48,288,492,6,3.1704272e-07,4.613259e-07
rec,Z,8,48,289,484,6,2.6656008e-07,3.1331604e-07
rec,Rx,8,48,294,482,6,2.6656008e-07,3.148478e-07
rec,Ry,8,48,307,475,6,2.6656008e-07,3.148478e-07
rec,Rz,8,48,295,491,6,1.7393556e-07,3.1549737e-07
rec,X^(1/2),8,49,296,481,6,3.8174517e-07,4.913509e-07
rec,X^(1/4),8,49,287,494,6,4.0541528e-07,5.2248555e-07
rec,X^(1/8),8,49,289,488,6,3.3717916e-07,4.084892e-07
rec,H,8,49,295,474,6,2.412539e-07,3.448347e-07
rec,X,8,49,283,488,6,3.1704272e-07,4.613259e-07
rec,Y,8,49,310,490,6,3.1704272e-07,4.613259e-07
rec,Z,8,49,294,487,6,3.8165595e-07,5.299285e-07
rec,Rx,8,49,290,485,6,2.6656008e-07,3.148478e-07
rec,Ry,8,49,291,486,6,2.6656008e-07,3.148478e-07
rec,Rz,8,49,288,480,6,3.4882723e-07,4.771277e-07
rec,X^(1/2),8,50,290,487,7,8.0548695e-08,1.735396e-07
rec,X^(1/4),8,50,288,486,6,3.768883e-07,4.5475403e-07
rec,X^(1/8),8,50,283,488,6,4.915274e-07,5.320565e-07
rec,H,8,50,310,477,6,7.152558e-07,8.8622426e-07
rec,X,8,50,295,491,7,1.13728206e-07,1.6658741e-07
rec,Y,8,50,294,485,7,1.13728206e-07,1.6658741e-07
rec,Z,8,50,281,488,6,2.6656008e-07,3.1331604e-07
rec,Rx,8,50,291,475,6,2.6656008e-07,3.9703662e-07
rec,Ry,8,50,304,482,6,2.6656008e-07,3.9703662e-07
rec,Rz,8,50,284,486,6,8.34465e-07,1.0196179e-06
rec,X^(1/2),8,51,291,513,7,8.0548695e-08,1.735396e-07
rec,X^(1/4),8,51,308,503,6,3.768883e-07,4.5475403e-07
rec,X^(1/8),8,51,289,481,6,4.915274e-07,5.320565e-07
rec,H,8,51,290,484,6,3.8141252e-07,5.066806e-07
rec,X,8,51,283,489,7,1.13728206e-07,1.6658741e-07
rec,Y,8,51,277,491,7,1.13728206e-07,1.6658741e-07
rec,Z,8,51,278,479,6,3.3717478e-07,4.528238e-07
rec,Rx,8,51,289,482,6,2.6656008e-07,3.9703662e-07
rec,Ry,8,51,318,483,6,2.6656008e-07,3.9703662e-07
rec,Rz,8,51,285,485,6,1.7441363e-07,2.6805293e-07
rec,X^(1/2),8,52,298,561,6,9.53675e-07,1.0979397e-06
rec,X^(1/4),8,52,296,485,6,3.3980467e-07,4.5406802e-07
rec,X^(1/8),8,52,287,483,6,7.2512023e-07,8.8851857e-07
rec,H,8,52,294,478,6,5.313422e-07,7.438517e-07
rec,X,8,52,295,488,6,5.5581995e-07,7.611015e-07
rec,Y,8,52,287,511,6,5.5581995e-07,7.611015e-07
rec,Z,8,52,295,487,6,7.1525574e-07,8.3143505e-07
rec,Rx,8,52,282,486,6,7.1525574e-07,9.113246e-07
rec,Ry,8,52,292,490,6,7.1525574e-07,9.113246e-07
rec,Rz,8,52,290,515,6,6.191159e-07,8.985693e-07
rec,X^(1/2),8,53,286,487,6,9.53675e-07,1.0979397e-06
rec,X^(1/4),8,53,290,489,6,3.3980467e-07,4.5406802e-07
rec,X^(1/8),8,53,285,487,6,7.2512023e-07,8.8851857e-07
rec,H,8,53,313,490,6,6.4440763e-07,7.877089e-07
rec,X,8,53,288,487,6,5.5581995e-07,7.611015e-07
rec,Y,8,53,300,542,6,5.5581995e-07,7.611015e-07
rec,Z,8,53,291,482,6,1.0990553e-06,1.3255662e-06
rec,Rx,8,53,291,500,6,7.1525574e-07,9.113246e-07
rec,Ry,8,53,304,483,6,7.1525574e-07,9.113246e-07
rec,Rz,8,53,294,484,6,1.0728836e-06,1.2311391e-06
rec,X^(1/2),8,54,279,480,6,3.6035027e-07,5.172519e-07
rec,X^(1/4),8,54,310,495,6,3.4766782e-07,5.334781e-07
rec,X^(1/8),8,54,290,489,6,3.9932792e-07,4.7312042e-07
rec,H,8,54,292,483,6,6.079205e-07,8.174973e-07
rec,X,8,54,298,496,6,2.616273e-07,3.4244042e-07
rec,Y,8,54,289,506,6,2.616273e-07,3.4244042e-07
rec,Z,8,54,306,493,6,7.1525574e-07,8.3143505e-07
rec,Rx,8,54,287,490,6,2.9407968e-07,3.523434e-07
rec,Ry,8,54,321,519,6,2.9407968e-07,3.523434e-07
rec,Rz,8,54,343,488,6,3.5886748e-07,5.50855e-07
rec,X^(1/2),8,55,310,492,6,3.6035027e-07,5.172519e-07
rec,X^(1/4),8,55,289,515,6,3.4766782e-07,5.334781e-07
rec,X^(1/8),8,55,286,485,6,3.9932792e-07,4.7312042e-07
rec,H,8,55,285,482,6,6.115715e-07,8.943572e-07
rec,X,8,55,291,485,6,2.616273e-07,3.4244042e-07
rec,Y,8,55,297,489,6,2.616273e-07,3.4244042e-07
rec,Z,8,55,353,492,6,8.34465e-07,9.886389e-07
rec,Rx,8,55,298,488,6,2.9407968e-07,3.523434e-07
rec,Ry,8,55,299,491,6,2.9407968e-07,3.523434e-07
rec,Rz,8,55,284,536,6,8.678567e-07,1.0137173e-06
rec,X^(1/2),8,56,280,486,6,3.7462064e-07,4.9240117e-07
rec,X^(1/4),8,56,299,484,6,6.419416e-07,7.763864e-07
rec,X^(1/8),8,56,286,480,6,6.079448e-07,6.9378365e-07
rec,H,8,56,293,510,6,5.32667e-07,6.682993e-07
rec,X,8,56,288,488,6,6.420536e-07,7.6557365e-07
rec,Y,8,56,291,488,6,6.420536e-07,7.6557365e-07
rec,Z,8,56,290,489,6,4.915125e-07,6.0231554e-07
rec,Rx,8,56,296,491,6,6.078505e-07,7.119639e-07
rec,Ry,8,56,290,491,6,6.078505e-07,7.119639e-07
rec,Rz,8,56,296,485,6,6.078505e-07,6.9248546e-07
rec,X^(1/2),8,57,284,487,6,3.7462064e-07,4.9240117e-07
rec,X^(1/4),8,57,326,488,6,6.419416e-07,7.763864e-07
rec,X^(1/8),8,57,290,510,6,6.079448e-07,6.9378365e-07
rec,H,8,57,287,495,6,3.5018357e-07,4.5256536e-07
rec,X,8,57,320,511,6,6.420536e-07,7.6557365e-07
rec,Y,8,57,284,492,6,6.420536e-07,7.6557365e-07
rec,Z,8,57,296,478,6,3.6324926e-07,3.957587e-07
rec,Rx,8,57,287,481,6,6.078505e-07,7.119639e-07
rec,Ry,8,57,279,509,6,6.078505e-07,7.119639e-07
rec,Rz,8,57,290,476,6,6.078505e-07,6.881442e-07
rec,X^(1/2),8,58,287,494,7,1.1789143e-07,1.6441899e-07
rec,X^(1/4),8,58,316,503,6,3.3697643e-07,4.755699e-07
rec,X^(1/8),8,58,318,502,6,7.1525574e-07,9.778098e-07
rec,H,8,58,303,523,6,8.6782774e-07,1.0573945e-06
rec,X,8,58,289,486,6,3.7622556e-07,4.2860984e-07
rec,Y,8,58,290,478,6,3.7622556e-07,4.2860984e-07
rec,Z,8,58,316,490,6,4.915125e-07,6.0231554e-07
rec,Rx,8,58,285,490,6,5.2228074e-07,6.2817435e-07
rec,Ry,8,58,290,478,6,5.2228074e-07,6.2817435e-07
rec,Rz,8,58,287,496,6,1.0794861e-06,1.2363557e-06
rec,X^(1/2),8,59,290,492,7,1.1789143e-07,1.6441899e-07
rec,X^(1/4),8,59,285,511,6,3.3697643e-07,4.755699e-07
rec,X^(1/8),8,59,288,500,6,7.1525574e-07,9.778098e-07
rec,H,8,59,283,487,6,2.8583736e-07,4.1227543e-07
rec,X,8,59,326,479,6,3.7622556e-07,4.2860984e-07
rec,Y,8,59,285,486,6,3.7622556e-07,4.2860984e-07
rec,Z,8,59,286,496,6,2.764758e-07,4.2586856e-07
rec,Rx,8,59,292,487,6,5.2228074e-07,6.2817435e-07
rec,Ry,8,59,296,487,6,5.2228074e-07,6.2817435e-07
rec,Rz,8,59,290,485,6,4.500669e-07,5.4378495e-07
rec,X^(1/2),8,60,283,485,6,3.763002e-07,4.872224e-07
rec,X^(1/4),8,60,322,484,6,2.873214e-07,4.456021e-07
rec,X^(1/8),8,60,285,511,6,3.576282e-07,4.4767174e-07
rec,H,8,60,288,489,6,3.5762798e-07,5.1092957e-07
rec,X,8,60,286,490,6,6.198371e-07,7.054914e-07
rec,Y,8,60,278,483,6,6.198371e-07,7.054914e-07
rec,Z,8,60,285,485,6,4.298152e-07,5.0419595e-07
rec,Rx,8,60,287,489,6,3.5762787e-07,4.4186558e-07
rec,Ry,8,60,297,491,6,3.5762787e-07,4.4186558e-07
rec,Rz,8,60,314,492,6,2.6656008e-07,3.489332e-07
rec,X^(1/2),8,61,285,486,6,3.763002e-07,4.872224e-07
rec,X^(1/4),8,61,293,487,6,2.873214e-07,4.456021e-07
rec,X^(1/8),8,61,293,485,6,3.576282e-07,4.4767174e-07
rec,H,8,61,326,515,6,2.7229774e-07,4.6234226e-07
rec,X,8,61,292,505,6,6.198371e-07,7.054914e-07
rec,Y,8,61,287,488,6,6.198371e-07,7.054914e-07
rec,Z,8,61,314,481,6,2.8786772e-07,4.580896e-07
rec,Rx,8,61,294,477,6,3.5762787e-07,4.4186558e-07
rec,Ry,8,61,289,491,6,3.5762787e-07,4.4186558e-07
rec,Rz,8,61,299,484,6,6.078505e-07,6.871864e-07
rec,X^(1/2),8,62,299,493,6,4.4021803e-07,7.819255e-07
rec,X^(1/4),8,62,310,486,6,2.665221e-07,3.134737e-07
rec,X^(1/8),8,62,281,480,6,7.1525574e-07,8.5914013e-07
rec,H,8,62,280,487,6,7.251571e-07,9.385029e-07
rec,X,8,62,315,483,6,2.2855993e-07,3.3609223e-07
rec,Y,8,62,282,479,6,2.2855993e-07,3.3609223e-07
rec,Z,8,62,295,491,6,4.298152e-07,5.0419595e-07
rec,Rx,8,62,277,483,6,3.0871618e-07,4.925017e-07
rec,Ry,8,62,279,473,6,3.0871618e-07,4.925017e-07
rec,Rz,8,62,282,489,6,5.323387e-07,7.123007e-07
rec,X^(1/2),8,63,290,481,6,4.4021803e-07,7.819255e-07
rec,X^(1/4),8,63,289,514,6,2.665221e-07,3.134737e-07
rec,X^(1/8),8,63,299,488,6,7.1525574e-07,8.5914013e-07
rec,H,8,63,310,492,6,6.0967847e-07,9.190076e-07
rec,X,8,63,294,490,6,2.2855993e-07,3.3609223e-07
rec,Y,8,63,294,484,6,2.2855993e-07,3.3609223e-07
rec,Z,8,63,296,481,6,4.1749857e-07,4.994391e-07
rec,Rx,8,63,289,485,6,3.0871618e-07,4.925017e-07
rec,Ry,8,63,298,483,6,3.0871618e-07,4.925017e-07
rec,Rz,8,63,318,488,6,6.4196166e-07,7.6980643e-07
rec,X^(1/2),8,64,307,495,6,9.974877e-07,1.0651765e-06
rec,X^(1/4),8,64,323,485,6,1.01221e-06,1.0792742e-06
rec,X^(1/8),8,64,289,496,6,1.01221e-06,1.0804406e-06
rec,H,8,64,296,489,6,9.978494e-07,1.0629574e-06
rec,X,8,64,295,494,6,1.0119633e-06,1.0751453e-06
rec,Y,8,64,287,486,6,1.0119633e-06,1.0751453e-06
rec,Z,8,64,291,483,6,1.0122101e-06,1.0804597e-06
rec,Rx,8,64,324,478,6,1.01221e-06,1.0804761e-06
rec,Ry,8,64,290,489,6,1.01221e-06,1.0804761e-06
rec,Rz,8,64,302,494,6,9.2579273e-07,1.0279323e-06
rec,X^(1/2),8,65,308,489,6,9.974877e-07,1.0651765e-06
rec,X^(1/4),8,65,288,496,6,1.01221e-06,1.0792742e-06
rec,X^(1/8),8,65,292,480,6,1.01221e-06,1.0804406e-06
rec,H,8,65,288,490,6,1.0122102e-06,1.1082071e-06
rec,X,8,65,308,496,6,1.0119633e-06,1.0751453e-06
rec,Y,8,65,295,483,6,1.0119633e-06,1.0751453e-06
rec,Z,8,65,302,487,6,1.221986e-06,1.2722189e-06
rec,Rx,8,65,292,492,6,1.01221e-06,1.0804761e-06
rec,Ry,8,65,313,485,6,1.01221e-06,1.0804761e-06
rec,Rz,8,65,290,494,6,1.01221e-06,1.079261e-06
rec,X^(1/2),8,66,289,492,6,9.548669e-07,9.93693e-07
rec,X^(1/4),8,66,292,508,6,9.1739e-07,1.1865734e-06
rec,X^(1/8),8,66,321,486,6,9.592749e-07,1.0229176e-06
rec,H,8,66,293,485,6,1.2517196e-06,1.549935e-06
rec,X,8,66,291,492,6,1.3914846e-06,1.7340521e-06
rec,Y,8,66,286,485,6,1.3914846e-06,1.7340521e-06
rec,Z,8,66,291,488,6,1.0122101e-06,1.0804597e-06
rec,Rx,8,66,283,484,6,8.2010547e-07,9.298642e-07
rec,Ry,8,66,284,482,6,8.2010547e-07,9.298642e-07
rec,Rz,8,66,289,516,6,1.128978e-06,1.3759324e-06
rec,X^(1/2),8,67,282,487,6,9.548669e-07,9.93693e-07
rec,X^(1/4),8,67,287,486,6,9.1739e-07,1.1865734e-06
rec,X^(1/8),8,67,285,486,6,9.592749e-07,1.0229176e-06
rec,H,8,67,300,514,6,1.0938915e-06,1.2060311e-06
rec,X,8,67,280,491,6,1.3914846e-06,1.7340521e-06
rec,Y,8,67,310,489,6,1.3914846e-06,1.7340521e-06
rec,Z,8,67,286,479,6,1.1832121e-06,1.418507e-06
rec,Rx,8,67,319,485,6,8.2010547e-07,9.298642e-07
rec,Ry,8,67,289,482,6,8.2010547e-07,9.298642e-07
rec,Rz,8,67,287,486,6,1.1318018e-06,1.1829954e-06
rec,X^(1/2),8,68,287,477,6,1.2697503e-06,1.3673441e-06
rec,X^(1/4),8,68,284,524,6,1.0281799e-06,1.1243258e-06
rec,X^(1/8),8,68,292,487,6,9.536743e-07,1.231791e-06
rec,H,8,68,280,484,6,1.3440813e-06,1.4441551e-06
rec,X,8,68,306,487,6,1.1105365e-06,1.2070625e-06
rec,Y,8,68,318,493,6,1.1105365e-06,1.2070625e-06
rec,Z,8,68,284,483,6,1.03206e-06,1.2796618e-06
rec,Rx,8,68,288,485,6,1.1403283e-06,1.5918856e-06
rec,Ry,8,68,290,485,6,1.1403283e-06,1.5918856e-06
rec,Rz,8,68,292,481,6,1.0819772e-06,1.1393855e-06
rec,X^(1/2),8,69,289,489,6,1.2697503e-06,1.3673441e-06
rec,X^(1/4),8,69,289,483,6,1.0281799e-06,1.1243258e-06
rec,X^(1/8),8,69,311,492,6,9.536743e-07,1.231791e-06
rec,H,8,69,288,483,5,1.5002333e-06,1.7549695e-06
rec,X,8,69,285,489,6,1.1105365e-06,1.2070625e-06
rec,Y,8,69,281,484,6,1.1105365e-06,1.2070625e-06
rec,Z,8,69,294,490,6,1.007593e-06,1.2100213e-06
rec,Rx,8,69,298,485,6,1.1403283e-06,1.5918856e-06
rec,Ry,8,69,297,534,6,1.1403283e-06,1.5918856e-06
